[INFO ] [2021-05-30 09:26:51,771] Pre-condition: Initial browser driver
[INFO ] [2021-06-07 17:40:45,723] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-06-07 17:44:10,390] Pre-condition: Initial browser driver
[INFO ] [2021-06-07 17:44:15,827] Pre-condition: STEP 01 - Home page - Click on Login link
[INFO ] [2021-06-07 17:44:15,992] Post-condition: Close browser 'Firefox'
[INFO ] [2021-06-07 17:44:15,993] OS name = windows 10
[INFO ] [2021-06-07 17:44:15,993] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-06-07 18:03:58,560] Pre-condition: Initial browser driver
[INFO ] [2021-06-07 18:04:04,417] Pre-condition: STEP 01 - Home page - Click on Login link
[INFO ] [2021-06-07 18:04:24,594] Post-condition: Close browser 'Firefox'
[INFO ] [2021-06-07 18:04:24,594] OS name = windows 10
[INFO ] [2021-06-07 18:04:24,594] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-06-07 18:09:58,007] Pre-condition: Initial browser driver
[INFO ] [2021-06-07 18:10:03,171] Pre-condition: STEP 01 - Home page - Click on Login link
[INFO ] [2021-06-07 18:10:03,334] Post-condition: Close browser 'Firefox'
[INFO ] [2021-06-07 18:10:03,334] OS name = windows 10
[INFO ] [2021-06-07 18:10:03,334] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-06-07 18:11:11,624] Pre-condition: Initial browser driver
[INFO ] [2021-06-07 18:11:47,414] Pre-condition: STEP 01 - Home page - Click on Login link
[INFO ] [2021-06-07 18:11:47,531] Post-condition: Close browser 'Firefox'
[INFO ] [2021-06-07 18:11:47,531] OS name = windows 10
[INFO ] [2021-06-07 18:11:47,532] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-06-07 18:12:41,047] Pre-condition: Initial browser driver
[INFO ] [2021-06-07 18:12:47,058] Pre-condition: STEP 01 - Home page - Click on Login link
[INFO ] [2021-06-07 18:12:47,222] Post-condition: Close browser 'Firefox'
[INFO ] [2021-06-07 18:12:47,222] OS name = windows 10
[INFO ] [2021-06-07 18:12:47,222] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-06-07 18:13:23,678] Pre-condition: Initial browser driver
[INFO ] [2021-06-07 18:13:48,513] Pre-condition: STEP 01 - Home page - Click on Login link
[INFO ] [2021-06-07 18:13:48,671] Post-condition: Close browser 'Firefox'
[INFO ] [2021-06-07 18:13:48,672] OS name = windows 10
[INFO ] [2021-06-07 18:13:48,672] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-06-07 18:16:19,601] Pre-condition: Initial browser driver
[INFO ] [2021-06-07 18:16:25,897] Pre-condition: STEP 01 - Home page - Click on Login link
[INFO ] [2021-06-07 18:16:26,058] Post-condition: Close browser 'Firefox'
[INFO ] [2021-06-07 18:16:26,058] OS name = windows 10
[INFO ] [2021-06-07 18:16:26,058] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-06-07 18:17:00,871] Pre-condition: Initial browser driver
[INFO ] [2021-06-07 18:17:06,579] Pre-condition: STEP 01 - Home page - Click on Login link
[INFO ] [2021-06-07 18:17:06,765] Post-condition: Close browser 'Firefox'
[INFO ] [2021-06-07 18:17:06,765] OS name = windows 10
[INFO ] [2021-06-07 18:17:06,765] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-06-07 18:19:56,709] Pre-condition: Initial browser driver
[INFO ] [2021-06-07 18:20:02,425] Pre-condition: STEP 01 - Home page - Click on Login link
[INFO ] [2021-06-07 18:20:02,586] Post-condition: Close browser 'Firefox'
[INFO ] [2021-06-07 18:20:02,586] OS name = windows 10
[INFO ] [2021-06-07 18:20:02,586] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-06-07 18:23:45,276] Pre-condition: Initial browser driver
[INFO ] [2021-06-07 18:23:51,161] Pre-condition: STEP 01 - Home page - Click on Login link
[INFO ] [2021-06-07 18:23:51,342] Post-condition: Close browser 'Firefox'
[INFO ] [2021-06-07 18:23:51,342] OS name = windows 10
[INFO ] [2021-06-07 18:23:51,342] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-06-07 18:43:02,775] Pre-condition: Initial browser driver
[INFO ] [2021-06-07 18:43:08,594] Pre-condition: STEP 01 - Home page - Click on Login link
[INFO ] [2021-06-07 18:43:08,800] Post-condition: Close browser 'Firefox'
[INFO ] [2021-06-07 18:43:08,800] OS name = windows 10
[INFO ] [2021-06-07 18:43:08,801] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-06-07 18:44:07,666] Pre-condition: Initial browser driver
[INFO ] [2021-06-07 18:44:13,930] Pre-condition: STEP 01 - Home page - Click on Login link
[INFO ] [2021-06-07 18:44:15,364] Pre-condition: STEP 03 - Set login page cookie
[INFO ] [2021-06-07 18:44:15,524] Post-condition: Close browser 'Firefox'
[INFO ] [2021-06-07 18:44:15,524] OS name = windows 10
[INFO ] [2021-06-07 18:44:15,525] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-06-07 19:20:33,962] Pre-condition: Initial browser driver
[INFO ] [2021-06-07 19:20:37,312] Pre-condition: STEP 01 - Home page - Click on Login link
[INFO ] [2021-06-07 19:20:37,489] Post-condition: Close browser 'Chrome'
[INFO ] [2021-06-07 19:20:37,489] OS name = windows 10
[INFO ] [2021-06-07 19:20:37,489] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-06-07 19:23:19,475] Pre-condition: Initial browser driver
[INFO ] [2021-06-07 19:23:25,171] Pre-condition: STEP 01 - Home page - Click on Login link
[INFO ] [2021-06-07 19:23:25,365] Post-condition: Close browser 'Firefox'
[INFO ] [2021-06-07 19:23:25,365] OS name = windows 10
[INFO ] [2021-06-07 19:23:25,366] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-06-07 19:25:33,409] Pre-condition: Initial browser driver
[INFO ] [2021-06-07 19:25:39,535] Pre-condition: STEP 01 - Home page - Click on Login link
[INFO ] [2021-06-07 19:25:39,699] Post-condition: Close browser 'Firefox'
[INFO ] [2021-06-07 19:25:39,699] OS name = windows 10
[INFO ] [2021-06-07 19:25:39,699] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-06-08 19:12:51,770] Pre-condition: Initial browser driver
[INFO ] [2021-06-08 19:12:57,827] Pre-condition: STEP 01 - Home page - Click on Login link
[INFO ] [2021-06-08 19:12:58,027] Post-condition: Close browser 'Firefox'
[INFO ] [2021-06-08 19:12:58,027] OS name = windows 10
[INFO ] [2021-06-08 19:12:58,027] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-06-08 19:15:11,128] Pre-condition: Initial browser driver
[INFO ] [2021-06-08 19:15:17,736] Pre-condition: STEP 01 - Home page - Click on Login link
[INFO ] [2021-06-08 19:15:58,708] Post-condition: Close browser 'Firefox'
[INFO ] [2021-06-08 19:15:58,708] OS name = windows 10
[INFO ] [2021-06-08 19:15:58,708] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-06-08 19:26:21,116] Pre-condition: Initial browser driver
[INFO ] [2021-06-08 19:26:34,190] Pre-condition: STEP 01 - Home page - Click on Login link
[INFO ] [2021-06-08 19:26:36,364] Pre-condition: STEP 03 - Set login page cookie
[INFO ] [2021-06-08 19:26:45,136] Pre: STEP 02 - Click on Logo to go Homepage
[INFO ] [2021-06-08 19:26:48,951] Post-condition: Close browser 'Firefox'
[INFO ] [2021-06-08 19:26:48,952] OS name = windows 10
[INFO ] [2021-06-08 19:26:48,952] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-06-13 11:17:07,341] Pre-condition: Initial browser driver
[INFO ] [2021-06-13 11:17:18,704] Login_01_Register_To_System: STEP 01 - Open home page
[INFO ] [2021-06-13 11:17:18,876] Login_01_Register_To_System: STEP 02 - Click on register link
[INFO ] [2021-06-13 11:17:20,659] Login_01_Register_To_System: STEP 03 - Select gender
[INFO ] [2021-06-13 11:17:20,947] Login_01_Register_To_System: STEP 04 - Enter first name
[INFO ] [2021-06-13 11:17:21,060] Login_01_Register_To_System: STEP 05 - Enter last name
[INFO ] [2021-06-13 11:17:21,158] Login_01_Register_To_System: STEP 06 - Enter email address
[INFO ] [2021-06-13 11:17:21,254] Login_01_Register_To_System: STEP 07 - Enter password
[INFO ] [2021-06-13 11:17:21,377] Login_01_Register_To_System: STEP 08 - Enter confirm password
[INFO ] [2021-06-13 11:17:21,487] Login_01_Register_To_System: STEP 09 - Click on register button
[INFO ] [2021-06-13 11:17:23,361] Login_01_Register_To_System: STEP 10 - Verify success message displayed after registered
[INFO ] [2021-06-13 11:17:26,049] Login_02_Login_To_System: STEP 01 - Home page - Click on Login link
[INFO ] [2021-06-13 11:17:26,651] Login_02_Login_To_System: STEP 02 - Login page - Enter email address
[INFO ] [2021-06-13 11:17:26,787] Login_02_Login_To_System: STEP 03 - Login page - Enter password
[INFO ] [2021-06-13 11:17:26,914] Login_02_Login_To_System: STEP 04 - Login page - Click on Login button
[INFO ] [2021-06-13 11:17:27,842] Post-condition: Close browser
[INFO ] [2021-06-18 15:04:07,534] Pre-condition: Initial browser driver
[INFO ] [2021-06-18 15:05:41,414] Pre-condition: Initial browser driver
[INFO ] [2021-06-18 15:48:14,601] Pre-condition: Initial browser driver
[INFO ] [2021-06-18 15:48:24,744] Pre-condition: Step 1 - Enter to Username textbox
[INFO ] [2021-06-18 15:48:25,008] Pre-condition: Step 2 - Enter to Password textbox
[INFO ] [2021-06-18 15:48:25,163] Pre-condition: Step 1 - Enter to user name textbox
[INFO ] [2021-06-18 15:48:31,333]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-18 17:41:54,848] Pre-condition: Initial browser driver
[INFO ] [2021-06-18 17:42:04,820] Pre-condition: Step 1 - Enter to Username textbox
[INFO ] [2021-06-18 17:42:05,128] Pre-condition: Step 2 - Enter to Password textbox
[INFO ] [2021-06-18 17:42:05,277] Pre-condition: Step 3 - Click on Login button
[INFO ] [2021-06-18 17:42:17,881]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-18 17:42:17,929] Add Employee: Step 1 - Open menu page by name
[INFO ] [2021-06-18 17:42:22,798] Add Employee: Step 2 - Click on Add button at Employee list page
[INFO ] [2021-06-18 17:43:33,168] Pre-condition: Initial browser driver
[INFO ] [2021-06-18 17:43:44,338] Pre-condition: Step 1 - Enter to Username textbox
[INFO ] [2021-06-18 17:43:44,514] Pre-condition: Step 2 - Enter to Password textbox
[INFO ] [2021-06-18 17:43:44,684] Pre-condition: Step 3 - Click on Login button
[INFO ] [2021-06-18 17:43:54,267]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-18 17:43:54,308] Add Employee: Step 1 - Open menu page by name
[INFO ] [2021-06-18 17:43:59,180] Add Employee: Step 2 - Click on Add button at Employee list page
[INFO ] [2021-06-18 17:44:01,235] Add Employee: Step 3 - Enter to firstname textboxAutomation 554
[INFO ] [2021-06-18 17:46:32,777] Pre-condition: Initial browser driver
[INFO ] [2021-06-18 17:46:50,712] Pre-condition: Step 1 - Enter to Username textbox
[INFO ] [2021-06-18 17:46:50,895] Pre-condition: Step 2 - Enter to Password textbox
[INFO ] [2021-06-18 17:46:51,062] Pre-condition: Step 3 - Click on Login button
[INFO ] [2021-06-18 17:47:01,510]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-18 17:47:01,552] Add Employee: Step 1 - Open menu page by name
[INFO ] [2021-06-18 17:47:06,859] Add Employee: Step 2 - Click on Add button at Employee list page
[INFO ] [2021-06-18 17:47:08,419] Add Employee: Step 3 - Enter to firstname textbox = Automation 573
[INFO ] [2021-06-18 17:47:08,576] Add Employee: Step 4 - Enter to lastname textbox = Testing 98
[INFO ] [2021-06-18 17:47:08,949] Add Employee: Step 5 - Get employeeID: 0267
[INFO ] [2021-06-18 17:47:08,949] Add Employee: Step 6 - Click on Save button at Add Employee form
[INFO ] [2021-06-18 17:54:23,333] Pre-condition: Initial browser driver
[INFO ] [2021-06-18 17:54:39,649] Pre-condition: Step 1 - Enter to Username textbox
[INFO ] [2021-06-18 17:54:39,912] Pre-condition: Step 2 - Enter to Password textbox
[INFO ] [2021-06-18 17:54:40,157] Pre-condition: Step 3 - Click on Login button
[INFO ] [2021-06-18 17:54:54,028]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-18 17:54:54,103] Add Employee: Step 1 - Open menu page by name
[INFO ] [2021-06-18 17:54:59,478] Add Employee: Step 2 - Click on Add button at Employee list page
[INFO ] [2021-06-18 17:55:01,728] Add Employee: Step 3 - Enter to firstname textbox = Automation 501
[INFO ] [2021-06-18 17:55:01,913] Add Employee: Step 4 - Enter to lastname textbox = Testing 874
[INFO ] [2021-06-18 17:55:02,161] Add Employee: Step 5 - Get employeeID: 0268
[INFO ] [2021-06-18 17:55:02,161] Add Employee: Step 6 - Click on Save button at Add Employee form
[INFO ] [2021-06-18 17:55:06,678] Add Employee: Step 7 - Verify Fullname is displayed at header Automation 501 Testing 874
[INFO ] [2021-06-18 17:55:06,785]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-18 17:55:06,858] Add Employee: Step 8 - Verify Firstname actual result 'Automation 501' is equal to expected result 'Automation 501'
[INFO ] [2021-06-18 17:55:06,919]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-18 17:55:06,997] Add Employee: Step 9 - Verify Firstname actual result 'Testing 874' is equal to expected result 'Testing 874'
[INFO ] [2021-06-18 17:55:07,105]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-18 17:55:07,184] Add Employee: Step 10 - Verify Firstname actual result '0268' is equal to expected result '0268'
[INFO ] [2021-06-18 17:55:07,245]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 11:52:11,017] Pre-condition: Initial browser driver
[INFO ] [2021-06-19 11:52:23,404] Pre-condition: Step 1 - Enter to Username textbox
[INFO ] [2021-06-19 11:52:23,727] Pre-condition: Step 2 - Enter to Password textbox
[INFO ] [2021-06-19 11:52:23,898] Pre-condition: Step 3 - Click on Login button
[INFO ] [2021-06-19 11:52:30,172]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 11:52:30,218] Add Employee: Step 1 - Open menu page by name
[INFO ] [2021-06-19 11:52:32,310] Add Employee: Step 2 - Click on Add button at Employee list page
[INFO ] [2021-06-19 11:52:33,280] Add Employee: Step 3 - Enter to firstname textbox = 'Automation 742'
[INFO ] [2021-06-19 11:52:33,446] Add Employee: Step 4 - Enter to lastname textbox = 'Testing 554'
[INFO ] [2021-06-19 11:52:33,749] Add Employee: Step 5 - Get employeeID: '0267'
[INFO ] [2021-06-19 11:52:33,749] Add Employee: Step 6 - Click on Save button at Add Employee form
[INFO ] [2021-06-19 11:53:14,863] Edit Employee [Personal Details]: Step 1 - Click on Edit button at 'Personal Details' form
[INFO ] [2021-06-19 11:53:27,351] Pre-condition: Initial browser driver
[INFO ] [2021-06-19 11:53:40,374] Pre-condition: Step 1 - Enter to Username textbox
[INFO ] [2021-06-19 11:53:40,535] Pre-condition: Step 2 - Enter to Password textbox
[INFO ] [2021-06-19 11:53:40,702] Pre-condition: Step 3 - Click on Login button
[INFO ] [2021-06-19 11:53:45,774]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 11:53:45,815] Add Employee: Step 1 - Open menu page by name
[INFO ] [2021-06-19 11:53:48,526] Add Employee: Step 2 - Click on Add button at Employee list page
[INFO ] [2021-06-19 11:53:49,462] Add Employee: Step 3 - Enter to firstname textbox = 'Automation 259'
[INFO ] [2021-06-19 11:53:49,628] Add Employee: Step 4 - Enter to lastname textbox = 'Testing 721'
[INFO ] [2021-06-19 11:53:49,843] Add Employee: Step 5 - Get employeeID: '0267'
[INFO ] [2021-06-19 11:53:49,843] Add Employee: Step 6 - Click on Save button at Add Employee form
[INFO ] [2021-06-19 11:53:50,126] Edit Employee [Personal Details]: Step 1 - Click on Edit button at 'Personal Details' form
[INFO ] [2021-06-19 11:54:17,264] Pre-condition: Initial browser driver
[INFO ] [2021-06-19 11:54:27,135] Pre-condition: Step 1 - Enter to Username textbox
[INFO ] [2021-06-19 11:54:27,342] Pre-condition: Step 2 - Enter to Password textbox
[INFO ] [2021-06-19 11:54:27,638] Pre-condition: Step 3 - Click on Login button
[INFO ] [2021-06-19 11:54:33,087]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 11:54:33,150] Add Employee: Step 1 - Open menu page by name
[INFO ] [2021-06-19 11:54:35,704] Add Employee: Step 2 - Click on Add button at Employee list page
[INFO ] [2021-06-19 11:54:39,208] Add Employee: Step 3 - Enter to firstname textbox = 'Automation 246'
[INFO ] [2021-06-19 11:54:39,369] Add Employee: Step 4 - Enter to lastname textbox = 'Testing 287'
[INFO ] [2021-06-19 11:54:39,568] Add Employee: Step 5 - Get employeeID: '0267'
[INFO ] [2021-06-19 11:54:39,568] Add Employee: Step 6 - Click on Save button at Add Employee form
[INFO ] [2021-06-19 11:54:45,380] Add Employee: Step 7 - Verify Fullname is displayed at header Automation 246 Testing 287
[INFO ] [2021-06-19 11:54:45,463]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 11:54:45,522] Add Employee: Step 8 - Verify Firstname actual result 'Automation 246' is equal to expected result 'Automation 246'
[INFO ] [2021-06-19 11:54:45,583]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 11:54:45,646] Add Employee: Step 9 - Verify Lastname actual result 'Testing 287' is equal to expected result 'Testing 287'
[INFO ] [2021-06-19 11:54:45,707]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 11:54:45,772] Add Employee: Step 10 - Verify EmployeeID actual result '0267' is equal to expected result '0267'
[INFO ] [2021-06-19 11:54:45,833]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-19 11:54:45,898] Edit Employee [Personal Details]: Step 1 - Click on Edit button at 'Personal Details' form
[INFO ] [2021-06-19 11:54:46,018] Edit Employee [Personal Details]: Step 2 - Enter to 'First Name' textbox with value 'Manual 503'
[INFO ] [2021-06-19 11:54:46,192] Edit Employee [Personal Details]: Step 3 - Enter to 'Last Name' textbox with value 'Test 417'
[INFO ] [2021-06-19 11:54:46,345] Edit Employee [Personal Details]: Step 4 - Enter to 'SSN Number' textbox with value '252-260'
[INFO ] [2021-06-19 11:54:46,490] Edit Employee [Personal Details]: Step 5 - Select 'Gender' radio with value 'Male'
[INFO ] [2021-06-19 11:55:46,001] Pre-condition: Initial browser driver
[INFO ] [2021-06-19 11:55:55,769] Pre-condition: Step 1 - Enter to Username textbox
[INFO ] [2021-06-19 11:55:55,969] Pre-condition: Step 2 - Enter to Password textbox
[INFO ] [2021-06-19 11:55:56,124] Pre-condition: Step 3 - Click on Login button
